"","Mau_duration","Community","log","rFq_morph","rFq_action","SigID","Gesture_actionID","MorphID","GoalID"
"3508",0.56,"Sonso",-0.579818495252942,0.00518012714857546,0.0348481280904168,"ID_113","G_action_5","Morph_9","Goal_14"
"3509",0.36,"Sonso",-1.02165124753198,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_10"
"3510",0.72,"Sonso",-0.328504066972036,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_10"
"3511",0.96,"Sonso",-0.0408219945202552,0.00847657169766894,0.0355545090652225,"ID_113","G_action_8","Morph_12","Goal_8"
"3512",0.52,"Sonso",-0.653926467406664,0.00965387332234519,0.0473275253119849,"ID_113","G_action_11","Morph_33","Goal_8"
"3513",0.64,"Sonso",-0.446287102628419,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_8"
"3514",0.76,"Sonso",-0.27443684570176,0.0383800329644455,0.076760065928891,"ID_113","G_action_4","Morph_6","Goal_21"
"3515",1.2,"Sonso",0.182321556793955,0.0383800329644455,0.076760065928891,"ID_113","G_action_4","Morph_6","Goal_8"
"3516",0.88,"Sonso",-0.127833371509885,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_15"
"3517",1.24,"Sonso",0.215111379616945,0.0124793972215682,0.0574523192842006,"ID_113","G_action_16","Morph_48","Goal_8"
"3518",1.76,"Sonso",0.56531380905006,0.00800565104779845,0.00800565104779845,"ID_113","G_action_68","Morph_125","Goal_10"
"3519",0.32,"Sonso",-1.13943428318836,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_8"
"3520",0.64,"Sonso",-0.446287102628419,0.00518012714857546,0.0348481280904168,"ID_113","G_action_5","Morph_41","Goal_14"
"3521",0.64,"Sonso",-0.446287102628419,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_8"
"3522",2.24,"Sonso",0.806475865866949,0.00800565104779845,0.00800565104779845,"ID_113","G_action_68","Morph_125","Goal_10"
"3523",0.88,"Sonso",-0.127833371509885,0.00800565104779845,0.00800565104779845,"ID_113","G_action_48","Morph_91","Goal_8"
"3524",1.4,"Sonso",0.336472236621213,0.0317871438662585,0.0270779373675536,"ID_113","G_action_20","Morph_30","Goal_8"
"3525",0.8,"Sonso",-0.22314355131421,0.0454438427125029,0.0503885095361432,"ID_113","G_action_10","Morph_15","Goal_8"
"3526",0.88,"Sonso",-0.127833371509885,0.0214268895691076,0.03319990581587,"ID_113","G_action_32","Morph_58","Goal_8"
"3527",4.28,"Sonso",1.45395300959371,0.00518012714857546,0.0348481280904168,"ID_113","G_action_5","Morph_41","Goal_14"
"3528",0.92,"Sonso",-0.083381608939051,0.00518012714857546,0.0259006357428773,"ID_113","G_action_9","Morph_57","Goal_8"
"3529",0.84,"Sonso",-0.174353387144778,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_14"
"3530",3.32,"Sonso",1.1999647829284,0.00918295267247469,0.0200141276194961,"ID_113","G_action_33","Morph_59","Goal_6"
"3531",2.24,"Sonso",0.806475865866949,0.00423828584883447,0.0579232399340711,"ID_113","G_action_1","Morph_4","Goal_22"
"3532",1,"Sonso",0,0.00447374617376972,0.0492112079114669,"ID_113","G_action_2","Morph_25","Goal_1"
"3533",0.44,"Sonso",-0.82098055206983,0.0362608900400283,0.076760065928891,"ID_113","G_action_4","Morph_51","Goal_6"
"3534",2.92,"Sonso",1.07158361628019,0.00918295267247469,0.0200141276194961,"ID_113","G_action_33","Morph_59","Goal_6"
"3535",1.64,"Sonso",0.494696241836107,0.0362608900400283,0.076760065928891,"ID_113","G_action_4","Morph_51","Goal_6"
"3536",1.36,"Sonso",0.307484699747961,0.0134212385213092,0.0492112079114669,"ID_113","G_action_2","Morph_38","Goal_1"
"3537",1.64,"Sonso",0.494696241836107,0.0362608900400283,0.076760065928891,"ID_113","G_action_4","Morph_51","Goal_6"
"3538",0.72,"Sonso",-0.328504066972036,0.0362608900400283,0.076760065928891,"ID_113","G_action_4","Morph_51","Goal_6"
"3539",2.08,"Sonso",0.732367893713227,0.0383800329644455,0.076760065928891,"ID_113","G_action_4","Morph_6","Goal_6"
"3540",1.64,"Sonso",0.494696241836107,0.0242524134683306,0.107840828820344,"ID_113","G_action_19","Morph_49","Goal_6"
"3541",1.56,"Sonso",0.444685821261446,0.0383800329644455,0.076760065928891,"ID_113","G_action_4","Morph_6","Goal_6"
"3542",1.04,"Sonso",0.0392207131532813,0.0383800329644455,0.076760065928891,"ID_113","G_action_4","Morph_6","Goal_6"
"3543",0.56,"Sonso",-0.579818495252942,0.00541558747351071,0.030374381916647,"ID_113","G_action_3","Morph_28","Goal_2"
"3544",0.88,"Sonso",-0.127833371509885,0.0762891452790205,0.107840828820344,"ID_113","G_action_19","Morph_32","Goal_13"
"3545",0.64,"Sonso",-0.446287102628419,0.0762891452790205,0.107840828820344,"ID_113","G_action_19","Morph_32","Goal_13"
"3546",0.72,"Sonso",-0.328504066972036,0.0141276194961149,0.00588650812338121,"ID_113","G_action_30",NA,"Goal_4"
"3547",0.68,"Sonso",-0.385662480811985,0.00188368259948199,0.0145985401459854,"ID_113","G_action_14","Morph_24","Goal_4"
"3548",1.76,"Sonso",0.56531380905006,0.0266070167176831,0.030374381916647,"ID_113","G_action_3","Morph_5","Goal_14"
"3549",1.04,"Sonso",0.0392207131532813,0.0317871438662585,0.0270779373675536,"ID_113","G_action_20","Morph_30","Goal_3"
"3550",1,"Sonso",0,0.00518012714857546,0.0348481280904168,"ID_113","G_action_5","Morph_9","Goal_14"
"3551",0.6,"Sonso",-0.510825623765991,0.00988933364728043,0.03319990581587,"ID_113","G_action_32","Morph_78","Goal_8"
"3552",0.96,"Sonso",-0.0408219945202552,0.0762891452790205,0.107840828820344,"ID_113","G_action_19","Morph_32","Goal_8"
"3553",2.72,"Sonso",1.00063188030791,0.00470920649870497,0.0200141276194961,"ID_113","G_action_33","Morph_103","Goal_8"
"3554",1.28,"Sonso",0.246860077931526,0.0317871438662585,0.0270779373675536,"ID_113","G_action_20","Morph_30","Goal_8"
"3555",2.44,"Sonso",0.89199803930511,0.00588650812338121,0.0200141276194961,"ID_113","G_action_33","Morph_67","Goal_8"
"3556",0.6,"Sonso",-0.510825623765991,0.00494466682364022,0.0348481280904168,"ID_113","G_action_5","Morph_36","Goal_8"
"3557",0.64,"Sonso",-0.446287102628419,0.00800565104779845,0.00800565104779845,"ID_113","G_action_48","Morph_91","Goal_8"
"3558",0.56,"Sonso",-0.579818495252942,0.00494466682364022,0.0348481280904168,"ID_113","G_action_5","Morph_36","Goal_8"
"3559",2.12,"Sonso",0.751416088683921,0.00423828584883447,0.00565104779844596,"ID_113","G_action_37","Morph_66","Goal_13"
"3560",0.84,"Sonso",-0.174353387144778,0.00494466682364022,0.0120084765716977,"ID_113","G_action_24","Morph_42","Goal_8"
"3561",2.32,"Sonso",0.841567185678219,0.0141276194961149,0.00565104779844596,"ID_113","G_action_37",NA,"Goal_13"
"3562",0.72,"Sonso",-0.328504066972036,0.00376736519896397,0.0120084765716977,"ID_113","G_action_24","Morph_131","Goal_8"
"3563",0.52,"Sonso",-0.653926467406664,0.0355545090652225,0.0447374617376972,"ID_113","G_action_25","Morph_43","Goal_8"
"3564",0.64,"Sonso",-0.446287102628419,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_8"
"3565",0.72,"Sonso",-0.328504066972036,0.0124793972215682,0.0574523192842006,"ID_113","G_action_16","Morph_48","Goal_8"
"3566",1,"Sonso",0,0.00635742877325171,0.00847657169766894,"ID_113","G_action_45","Morph_29","Goal_8"
"3567",0.6,"Sonso",-0.510825623765991,0.0124793972215682,0.0574523192842006,"ID_113","G_action_16","Morph_48","Goal_8"
"3568",1.04,"Sonso",0.0392207131532813,0.0072992700729927,0.0242524134683306,"ID_113","G_action_44","Morph_90","Goal_15"
"3569",0.32,"Sonso",-1.13943428318836,0.0447374617376972,0.0574523192842006,"ID_113","G_action_16","Morph_45","Goal_15"
"3570",0.4,"Sonso",-0.916290731874155,0.00965387332234519,0.0348481280904168,"ID_113","G_action_5","Morph_10","Goal_3"
"3571",0.72,"Sonso",-0.328504066972036,0.00706380974805745,0.0473275253119849,"ID_113","G_action_11","Morph_70","Goal_11"
"3572",1.48,"Sonso",0.392042087776024,0.0141276194961149,0.000470920649870497,"ID_113","G_action_77",NA,"Goal_7"
"3573",0.64,"Sonso",-0.446287102628419,0.0072992700729927,0.0124793972215682,"ID_113","G_action_13","Morph_18","Goal_15"
"3574",0.64,"Sonso",-0.446287102628419,0.00800565104779845,0.0355545090652225,"ID_113","G_action_8","Morph_99","Goal_8"
"3575",0.92,"Sonso",-0.083381608939051,0.00306098422415823,0.0355545090652225,"ID_113","G_action_8","Morph_123","Goal_8"
"3576",0.56,"Sonso",-0.579818495252942,0.00753473039792795,0.0348481280904168,"ID_113","G_action_5","Morph_19","Goal_7"
"3577",1.36,"Sonso",0.307484699747961,0.0082411113727337,0.00588650812338121,"ID_113","G_action_40","Morph_69","Goal_4"
"3578",0.626,"Sonso",-0.468404907882039,0.00518012714857546,0.0348481280904168,"ID_113","G_action_5","Morph_9","Goal_2"
"3579",0.28,"Sonso",-1.27296567581289,0.00400282552389922,0.0145985401459854,"ID_113","G_action_14","Morph_82","Goal_7"
"3580",1.32,"Sonso",0.27763173659828,0.0082411113727337,0.00588650812338121,"ID_113","G_action_40","Morph_69","Goal_2"
"3581",0.56,"Sonso",-0.579818495252942,0.0214268895691076,0.03319990581587,"ID_113","G_action_32","Morph_58","Goal_21"
"3582",0.32,"Sonso",-1.13943428318836,0.00282552389922298,0.00282552389922298,"ID_113","G_action_62","Morph_116","Goal_21"
"3583",0.68,"Sonso",-0.385662480811985,0.00282552389922298,0.00282552389922298,"ID_113","G_action_62","Morph_116","Goal_21"
"3584",2,"Sonso",0.693147180559945,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_7"
"3585",2.6,"Sonso",0.955511445027436,0.00259006357428773,0.00494466682364022,"ID_114","G_action_55","Morph_107","Goal_13"
"3586",2.16,"Sonso",0.770108221696074,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_2"
"3587",1.8,"Sonso",0.587786664902119,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3588",1.92,"Sonso",0.65232518603969,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3589",2.56,"Sonso",0.940007258491471,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3590",1.72,"Sonso",0.542324290825362,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3591",1.12,"Sonso",0.113328685307003,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_2"
"3592",0.96,"Sonso",-0.0408219945202552,0.0383800329644455,0.076760065928891,"ID_114","G_action_4","Morph_6","Goal_4"
"3593",0.92,"Sonso",-0.083381608939051,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3594",1.16,"Sonso",0.148420005118273,0.00494466682364022,0.0164822227454674,"ID_114","G_action_6","Morph_36","Goal_4"
"3595",1.52,"Sonso",0.418710334858185,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_2"
"3596",0.56,"Sonso",-0.579818495252942,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_2"
"3597",0.96,"Sonso",-0.0408219945202552,0.0171886037202731,0.0492112079114669,"ID_114","G_action_2","Morph_26","Goal_1"
"3598",1.2,"Sonso",0.182321556793955,0.0171886037202731,0.0492112079114669,"ID_114","G_action_2","Morph_26","Goal_1"
"3599",0.84,"Sonso",-0.174353387144778,0.0383800329644455,0.076760065928891,"ID_114","G_action_4","Morph_6","Goal_6"
"3600",0.44,"Sonso",-0.82098055206983,0.00518012714857546,0.00965387332234519,"ID_114","G_action_34","Morph_61","Goal_6"
"3601",0.72,"Sonso",-0.328504066972036,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_1"
"3602",1.76,"Sonso",0.56531380905006,0.0266070167176831,0.030374381916647,"ID_114","G_action_3","Morph_5","Goal_13"
"3603",2.12,"Sonso",0.751416088683921,0.00423828584883447,0.0579232399340711,"ID_115","G_action_1","Morph_4","Goal_1"
"3604",0.92,"Sonso",-0.083381608939051,0.0134212385213092,0.0492112079114669,"ID_115","G_action_2","Morph_38","Goal_1"
"3605",0.68,"Sonso",-0.385662480811985,0.0068283494231222,0.0492112079114669,"ID_115","G_action_2","Morph_72","Goal_1"
"3606",1.32,"Sonso",0.27763173659828,0.0223687308688486,0.0579232399340711,"ID_115","G_action_1","Morph_1","Goal_12"
"3607",0.6,"Sonso",-0.510825623765991,0.00259006357428773,0.00400282552389922,"ID_116","G_action_66","Morph_130","Goal_8"
"3608",0.72,"Sonso",-0.328504066972036,0.00635742877325171,0.03319990581587,"ID_116","G_action_32","Morph_55","Goal_8"
"3609",0.72,"Sonso",-0.328504066972036,0.00259006357428773,0.00400282552389922,"ID_116","G_action_66","Morph_130","Goal_8"
"3610",1.28,"Sonso",0.246860077931526,0.00164822227454674,0.0447374617376972,"ID_116","G_action_25","Morph_46","Goal_8"
"3611",0.56,"Sonso",-0.579818495252942,0.00847657169766894,0.0110666352719567,"ID_116","G_action_7","Morph_11","Goal_13"
"3612",0.72,"Sonso",-0.328504066972036,0.0383800329644455,0.076760065928891,"ID_117","G_action_4","Morph_6","Goal_8"
"3613",0.52,"Sonso",-0.653926467406664,0.0383800329644455,0.076760065928891,"ID_117","G_action_4","Morph_6","Goal_8"
"3614",0.574,"Sonso",-0.555125882662571,0.00847657169766894,0.0355545090652225,"ID_117","G_action_8","Morph_12","Goal_4"
"3615",3.194,"Sonso",1.16127404979282,0.00918295267247469,0.0200141276194961,"ID_117","G_action_33","Morph_59","Goal_4"
"3616",2.24,"Sonso",0.806475865866949,0.00847657169766894,0.0355545090652225,"ID_117","G_action_8","Morph_12","Goal_24"
"3617",0.64,"Sonso",-0.446287102628419,0.0447374617376972,0.0574523192842006,"ID_117","G_action_16","Morph_45","Goal_21"
"3618",1.44,"Sonso",0.364643113587909,0.0171886037202731,0.0492112079114669,"ID_118","G_action_2","Morph_26","Goal_12"
"3619",0.88,"Sonso",-0.127833371509885,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_3"
"3620",0.52,"Sonso",-0.653926467406664,0.0317871438662585,0.0270779373675536,"ID_118","G_action_20","Morph_30","Goal_3"
"3621",0.56,"Sonso",-0.579818495252942,0.0454438427125029,0.0503885095361432,"ID_118","G_action_10","Morph_15","Goal_15"
"3622",0.88,"Sonso",-0.127833371509885,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_23"
"3623",2.72,"Sonso",1.00063188030791,0.00423828584883447,0.0164822227454674,"ID_118","G_action_6","Morph_8","Goal_21"
"3624",1.04,"Sonso",0.0392207131532813,0.0117730162467624,0.0579232399340711,"ID_118","G_action_1","Morph_23","Goal_1"
"3625",1.36,"Sonso",0.307484699747961,0.0223687308688486,0.0579232399340711,"ID_118","G_action_1","Morph_1","Goal_1"
"3626",3.92,"Sonso",1.36609165380237,0.0171886037202731,0.0492112079114669,"ID_118","G_action_2","Morph_26","Goal_1"
"3627",1.24,"Sonso",0.215111379616945,0.0190722863197551,0.0579232399340711,"ID_118","G_action_1","Morph_2","Goal_1"
"3628",1.28,"Sonso",0.246860077931526,0.0190722863197551,0.0579232399340711,"ID_118","G_action_1","Morph_2","Goal_1"
"3629",0.84,"Sonso",-0.174353387144778,0.0134212385213092,0.0492112079114669,"ID_118","G_action_2","Morph_38","Goal_1"
"3630",2.8,"Sonso",1.02961941718116,0.0134212385213092,0.0492112079114669,"ID_118","G_action_2","Morph_38","Goal_1"
"3631",1.08,"Sonso",0.0769610411361284,0.0134212385213092,0.0492112079114669,"ID_118","G_action_2","Morph_38","Goal_1"
"3632",1.16,"Sonso",0.148420005118273,0.0223687308688486,0.0579232399340711,"ID_118","G_action_1","Morph_1","Goal_1"
"3633",1.16,"Sonso",0.148420005118273,0.0134212385213092,0.0492112079114669,"ID_118","G_action_2","Morph_38","Goal_1"
"3634",0.32,"Sonso",-1.13943428318836,0.0072992700729927,0.0124793972215682,"ID_118","G_action_13","Morph_18","Goal_15"
"3635",0.8,"Sonso",-0.22314355131421,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3636",1.45,"Sonso",0.371563556432483,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3637",2.075,"Sonso",0.729961153682662,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3638",0.75,"Sonso",-0.287682072451781,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3639",0.695,"Sonso",-0.363843433417345,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3640",0.9,"Sonso",-0.105360515657826,0.0362608900400283,0.076760065928891,"ID_118","G_action_4","Morph_51","Goal_6"
"3641",0.44,"Sonso",-0.82098055206983,0.0266070167176831,0.030374381916647,"ID_118","G_action_3","Morph_5","Goal_6"
"3642",1.025,"Sonso",0.0246926125903714,0.0362608900400283,0.076760065928891,"ID_118","G_action_4","Morph_51","Goal_6"
"3643",0.515,"Sonso",-0.663588378318401,0.0383800329644455,0.076760065928891,"ID_118","G_action_4","Morph_6","Goal_6"
"3644",0.72,"Sonso",-0.328504066972036,0.00518012714857546,0.00965387332234519,"ID_118","G_action_34","Morph_61","Goal_15"
"3645",1.16,"Sonso",0.148420005118273,0.0266070167176831,0.030374381916647,"ID_119","G_action_3","Morph_5","Goal_6"
"3646",0.36,"Sonso",-1.02165124753198,0.0362608900400283,0.076760065928891,"ID_119","G_action_4","Morph_51","Goal_6"
"3647",2.96,"Sonso",1.08518926833597,0.0266070167176831,0.030374381916647,"ID_119","G_action_3","Morph_5","Goal_13"
"3648",2.12,"Sonso",0.751416088683921,0.00518012714857546,0.0259006357428773,"ID_119","G_action_9","Morph_57","Goal_16"
"3649",1.2,"Sonso",0.182321556793955,0.00518012714857546,0.0259006357428773,"ID_119","G_action_9","Morph_57","Goal_16"
"3650",0.48,"Sonso",-0.7339691750802,0.0463856840122439,0.0463856840122439,"ID_45","G_action_51","Morph_95","Goal_8"
"3651",2.52,"Sonso",0.924258901523332,0.0242524134683306,0.107840828820344,"ID_45","G_action_19","Morph_49","Goal_8"
"3652",0.88,"Sonso",-0.127833371509885,0.0068283494231222,0.0068283494231222,"ID_45","G_action_36","Morph_62","Goal_8"
"3653",1.24,"Sonso",0.215111379616945,0.0171886037202731,0.0492112079114669,"ID_45","G_action_2","Morph_26","Goal_1"
"3654",0.52,"Sonso",-0.653926467406664,0.0383800329644455,0.076760065928891,"ID_45","G_action_4","Morph_6","Goal_5"
"3655",0.8,"Sonso",-0.22314355131421,0.00965387332234519,0.0348481280904168,"ID_45","G_action_5","Morph_10","Goal_5"
"3656",0.56,"Sonso",-0.579818495252942,0.00470920649870497,0.0348481280904168,"ID_45","G_action_5","Morph_76","Goal_23"
"3657",0.6,"Sonso",-0.510825623765991,0.0383800329644455,0.076760065928891,"ID_45","G_action_4","Morph_6","Goal_5"
"3658",1.2,"Sonso",0.182321556793955,0.00847657169766894,0.0110666352719567,"ID_45","G_action_7","Morph_11","Goal_5"
"3659",0.795,"Sonso",-0.229413164327805,0.00847657169766894,0.0110666352719567,"ID_45","G_action_7","Morph_11","Goal_5"
"3660",1,"Sonso",0,0.00306098422415823,0.0348481280904168,"ID_45","G_action_5","Morph_40","Goal_6"
"3661",0.6,"Sonso",-0.510825623765991,0.00847657169766894,0.0110666352719567,"ID_45","G_action_7","Morph_11","Goal_5"
"3662",1,"Sonso",0,0.00847657169766894,0.0110666352719567,"ID_45","G_action_7","Morph_11","Goal_5"
"3663",0.84,"Sonso",-0.174353387144778,0.0454438427125029,0.0503885095361432,"ID_45","G_action_10","Morph_15","Goal_5"
"3664",0.48,"Sonso",-0.7339691750802,0.0383800329644455,0.076760065928891,"ID_45","G_action_4","Morph_6","Goal_5"
"3665",0.08,"Sonso",-2.52572864430826,0.0383800329644455,0.076760065928891,"ID_45","G_action_4","Morph_6","Goal_23"
"3666",0.36,"Sonso",-1.02165124753198,0.0141276194961149,0.0110666352719567,"ID_45","G_action_7",NA,"Goal_5"
"3667",0.72,"Sonso",-0.328504066972036,0.0383800329644455,0.076760065928891,"ID_45","G_action_4","Morph_6","Goal_23"
"3668",0.76,"Sonso",-0.27443684570176,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3669",0.84,"Sonso",-0.174353387144778,0.0447374617376972,0.0574523192842006,"ID_120","G_action_16","Morph_45","Goal_13"
"3670",0.6,"Sonso",-0.510825623765991,0.0317871438662585,0.0131857781963739,"ID_120","G_action_17","Morph_30","Goal_13"
"3671",3.619,"Sonso",1.28619774458161,0.0762891452790205,0.107840828820344,"ID_120","G_action_19","Morph_32","Goal_13"
"3672",0.8,"Sonso",-0.22314355131421,0.0762891452790205,0.107840828820344,"ID_120","G_action_19","Morph_32","Goal_24"
"3673",0.8,"Sonso",-0.22314355131421,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_24"
"3674",0.92,"Sonso",-0.083381608939051,0.0077701907228632,0.0077701907228632,"ID_120","G_action_60","Morph_105","Goal_24"
"3675",0.88,"Sonso",-0.127833371509885,0.00259006357428773,0.00400282552389922,"ID_120","G_action_66","Morph_130","Goal_24"
"3676",0.72,"Sonso",-0.328504066972036,0.00635742877325171,0.03319990581587,"ID_120","G_action_32","Morph_55","Goal_24"
"3677",1.56,"Sonso",0.444685821261446,0.00470920649870497,0.00282552389922298,"ID_120","G_action_61","Morph_94","Goal_24"
"3678",0.64,"Sonso",-0.446287102628419,0.0077701907228632,0.0077701907228632,"ID_120","G_action_60","Morph_105","Goal_24"
"3679",0.6,"Sonso",-0.510825623765991,0.00871203202260419,0.0259006357428773,"ID_120","G_action_9","Morph_14","Goal_24"
"3680",2,"Sonso",0.693147180559945,0.0171886037202731,0.0492112079114669,"ID_120","G_action_2","Morph_26","Goal_4"
"3681",1.48,"Sonso",0.392042087776024,0.0171886037202731,0.0492112079114669,"ID_120","G_action_2","Morph_26","Goal_12"
"3682",5.8,"Sonso",1.75785791755237,0.0171886037202731,0.0492112079114669,"ID_120","G_action_2","Morph_26","Goal_12"
"3683",0.88,"Sonso",-0.127833371509885,0.0355545090652225,0.0447374617376972,"ID_120","G_action_25","Morph_43","Goal_10"
"3684",0.4,"Sonso",-0.916290731874155,0.00353190487402873,0.00353190487402873,"ID_120","G_action_69","Morph_126","Goal_13"
"3685",1.6,"Sonso",0.470003629245736,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3686",1,"Sonso",0,0.00353190487402873,0.00353190487402873,"ID_120","G_action_69","Morph_126","Goal_13"
"3687",1.56,"Sonso",0.444685821261446,0.00353190487402873,0.00353190487402873,"ID_120","G_action_69","Morph_126","Goal_13"
"3688",0.36,"Sonso",-1.02165124753198,0.00635742877325171,0.0574523192842006,"ID_120","G_action_16","Morph_29","Goal_13"
"3689",1.32,"Sonso",0.27763173659828,0.00353190487402873,0.00353190487402873,"ID_120","G_action_69","Morph_126","Goal_13"
"3690",0.6,"Sonso",-0.510825623765991,0.00800565104779845,0.00800565104779845,"ID_120","G_action_48","Morph_91","Goal_13"
"3691",0.32,"Sonso",-1.13943428318836,0.00635742877325171,0.0574523192842006,"ID_120","G_action_16","Morph_29","Goal_13"
"3692",1.2,"Sonso",0.182321556793955,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3693",0.32,"Sonso",-1.13943428318836,0.00635742877325171,0.0574523192842006,"ID_120","G_action_16","Morph_29","Goal_13"
"3694",0.48,"Sonso",-0.7339691750802,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3695",0.36,"Sonso",-1.02165124753198,0.0447374617376972,0.0574523192842006,"ID_120","G_action_16","Morph_45","Goal_13"
"3696",1.88,"Sonso",0.631271776841858,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3697",0.92,"Sonso",-0.083381608939051,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3698",1.64,"Sonso",0.494696241836107,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_13"
"3699",1.28,"Sonso",0.246860077931526,0.00659288909818696,0.0473275253119849,"ID_120","G_action_11","Morph_68","Goal_14"
"3700",0.84,"Sonso",-0.174353387144778,0.0355545090652225,0.0447374617376972,"ID_120","G_action_25","Morph_43","Goal_14"
"3701",2.96,"Sonso",1.08518926833597,0.0171886037202731,0.0492112079114669,"ID_120","G_action_2","Morph_26","Goal_12"
"3702",1,"Sonso",0,0.0317871438662585,0.0270779373675536,"ID_120","G_action_20","Morph_30","Goal_3"
"3703",0.4,"Sonso",-0.916290731874155,0.00541558747351071,0.030374381916647,"ID_120","G_action_3","Morph_28","Goal_2"
"3704",0.44,"Sonso",-0.82098055206983,0.00541558747351071,0.030374381916647,"ID_120","G_action_3","Morph_28","Goal_3"
"3705",1.16,"Sonso",0.148420005118273,0.0454438427125029,0.0503885095361432,"ID_120","G_action_10","Morph_15","Goal_15"
"3706",0.88,"Sonso",-0.127833371509885,0.0454438427125029,0.0503885095361432,"ID_120","G_action_10","Morph_15","Goal_15"
"3707",2.08,"Sonso",0.732367893713227,0.00117730162467624,0.00565104779844596,"ID_120","G_action_37","Morph_65","Goal_13"
"3708",3.04,"Sonso",1.11185751541813,0.00117730162467624,0.00565104779844596,"ID_120","G_action_37","Morph_65","Goal_13"
"3709",0.4,"Sonso",-0.916290731874155,0.00612196844831646,0.0348481280904168,"ID_120","G_action_5","Morph_75","Goal_21"
"3710",0.76,"Sonso",-0.27443684570176,0.00612196844831646,0.0348481280904168,"ID_120","G_action_5","Morph_75","Goal_21"
"3711",2.24,"Sonso",0.806475865866949,0.0068283494231222,0.0492112079114669,"ID_120","G_action_2","Morph_72","Goal_12"
"3712",0.52,"Sonso",-0.653926467406664,0.0266070167176831,0.030374381916647,"ID_121","G_action_3","Morph_5","Goal_13"
"3713",1.24,"Sonso",0.215111379616945,0.0266070167176831,0.030374381916647,"ID_121","G_action_3","Morph_5","Goal_13"
"3714",1.48,"Sonso",0.392042087776024,0.0266070167176831,0.030374381916647,"ID_121","G_action_3","Morph_5","Goal_13"
"3715",2.84,"Sonso",1.04380405217311,0.00518012714857546,0.0164822227454674,"ID_121","G_action_6","Morph_9","Goal_2"
"3716",0.72,"Sonso",-0.328504066972036,0.0266070167176831,0.030374381916647,"ID_121","G_action_3","Morph_5","Goal_13"
"3717",1.36,"Sonso",0.307484699747961,0.0266070167176831,0.030374381916647,"ID_121","G_action_3","Morph_5","Goal_4"
"3718",0.6,"Sonso",-0.510825623765991,0.00494466682364022,0.0348481280904168,"ID_121","G_action_5","Morph_36","Goal_4"
"3719",0.44,"Sonso",-0.82098055206983,0.00518012714857546,0.0473275253119849,"ID_121","G_action_11","Morph_37","Goal_11"
"3720",1.08,"Sonso",0.0769610411361284,0.00518012714857546,0.0473275253119849,"ID_121","G_action_11","Morph_37","Goal_11"
"3721",0.76,"Sonso",-0.27443684570176,0.000470920649870497,0.00494466682364022,"ID_121","G_action_55","Morph_101","Goal_4"
