ClipName,Record#,Signaller,SigAge,AgeClass,SigRankElo,Recipient,RecAge,RecAgeClass,Parous,Conception,SexRatio,SequenceID,SequenceSize,SequenceYN,Gesture,p,Context,Duration,Category,TypeN
Budongo 2012-06-26 Clip 11-1 13;41;38,1004,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,334,5,Y,Object shake,0.473214286,AAA,3.36,Manual,1
Budongo 2012-06-27 Clip 11 10;41;10,1021,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,335,1,N,Object shake,0.473214286,AAA,1.44,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1031,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,336,1,N,Object shake,0.473214286,AAA,5,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1032,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,337,1,N,Object shake,0.473214286,AAA,4.12,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1033,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,338,2,Y,Object shake,0.473214286,AAA,6.88,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1034,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,338,2,Y,Object shake,0.473214286,AAA,3.84,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1035,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,339,1,N,Object shake,0.473214286,AAA,5.08,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1036,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,340,2,Y,Object shake,0.473214286,AAA,10.44,Manual,1
Budongo 2012-06-27 Clip 15 11;36;49,1037,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,340,2,Y,Object shake,0.473214286,AAA,6.96,Manual,1
Budongo 2012-06-27 Clip 16 11;39;02,1039,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,341,2,Y,Hit object/ground,0.082142857,AAA,0.44,Manual,1
Budongo 2012-06-27 Clip 16 11;39;02,1038,Nick,25+,A,1633,Kutu,25+,A,Yes,Yes,1.5,341,2,Y,Object shake,0.473214286,AAA,6.16,Manual,1
Budongo 2012-07-09 Clip 2 08;35;13,1120,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,343,1,N,Rocking: sitting,0.025,AAA,1.04,Body,2
Budongo 2012-07-09 Clip 22 10;59;49,1135,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,345,1,N,Object move,0.082142857,Sex,0.44,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1137,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,346,2,Y,Hit object/ground,0.082142857,Sex,0.04,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1136,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,346,2,Y,Hit object/ground,0.082142857,Sex,0.32,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1138,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,347,1,N,Object move,0.082142857,Sex,0.68,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1139,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,348,1,N,Hit object/ground,0.082142857,Sex,0.16,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1140,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,349,1,N,Object move,0.082142857,Sex,0.8,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1141,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,350,1,N,Hit object/ground,0.082142857,Sex,0.12,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1142,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,351,1,N,Object move,0.082142857,Sex,1,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1143,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,352,1,N,Hit object/ground,0.082142857,Sex,0.12,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1144,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,353,1,N,Object move,0.082142857,Sex,0.52,Manual,1
Budongo 2012-07-09 Clip 22 10;59;49,1145,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,354,1,N,Object move,0.082142857,Sex,0.56,Manual,1
Budongo 2012-07-09 Clip 23 11;02;32,1148,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,355,5,Y,Hit object/ground,0.082142857,Sex,0.04,Manual,1
Budongo 2012-07-09 Clip 23 11;02;32,1149,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,355,5,Y,Hit object/ground,0.082142857,Sex,0.08,Manual,1
Budongo 2012-07-09 Clip 23 11;02;32,1150,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,355,5,Y,Hit object/ground,0.082142857,Sex,0.2,Manual,1
Budongo 2012-07-09 Clip 23 11;02;32,1147,Musa,20,A,1041,Katia,13,SA,No,Unknown,1.272727273,355,5,Y,Object move,0.082142857,Sex,1.6,Manual,1
Budongo 2012-07-09 Clip 3 08;52;51,1122,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,357,2,Y,Rocking: sitting,0.025,AAA,1.16,Body,2
Budongo 2012-07-09 Clip 3 08;52;51,1123,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,357,2,Y,Thrust,0.005357143,AAA,4.68,Body,2
Budongo 2012-07-14 Clip 13 11;38;31,1169,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,359,3,Y,Object shake,0.473214286,AAA,1.2,Manual,1
Budongo 2012-07-14 Clip 13 11;38;31,1168,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,359,3,Y,Rocking: sitting,0.025,AAA,5.12,Body,2
Budongo 2012-07-14 Clip 13 11;38;31,1170,Kwezi,17,A,880,Katia,13,SA,No,Unknown,1.272727273,359,3,Y,Thrust,0.005357143,AAA,1.4,Body,2
Budongo 2012-07-14 Clip 18 11;51;40,1172,Zalu,17,A,884,Katia,13,SA,No,Unknown,1.272727273,360,1,N,Present: genitals forwards,0.046428571,Sex,0.92,Body,2
Budongo 2012-07-14 Clip 18 11;51;40,1173,Zalu,17,A,884,Katia,13,SA,No,Unknown,1.272727273,361,1,N,Thrust,0.005357143,Sex,0.6,Body,2
Budongo 2012-07-21 Clip 1 07;45;43,1217,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,362,2,Y,Reach: palm,0.005357143,AAA,0.48,Manual,1
Budongo 2012-07-21 Clip 1 07;45;43,1216,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,362,2,Y,Stomp object/ground,0.042857143,AAA,0.16,Manual,1
Budongo 2012-07-21 Clip 1 07;45;43,1218,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,363,1,N,Reach: palm,0.005357143,AAA,1.04,Manual,1
Budongo 2012-07-21 Clip 2 07;48;01,1219,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,364,1,N,Rocking: sitting,0.025,Sex,1.56,Body,2
Budongo 2012-07-21 Clip 2 07;48;01,1221,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,365,1,N,Reach: wrist,0.003571429,Sex,2.8,Manual,1
Budongo 2012-07-21 Clip 27 12;08;11,1282,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,366,1,N,Object shake,0.473214286,Consortship,1.32,Manual,1
Budongo 2012-07-21 Clip 27 12;08;11,1283,Nick,25+,A,1633,Kwera,25+,A,Yes,Unknown,1.272727273,367,1,N,Object shake,0.473214286,Consortship,2.8,Manual,1
"BudongoBF 2012-07-09 11;26;54 SQ (KA) (KZ, KY, KX, ZG)",110,Squibs,21,A,780,Katia,13,SA,No,Unknown,1.272727273,369,2,Y,Big Loud Scratch,0.023214286,Sex,5.2,Manual,1
"BudongoBF 2012-07-09 11;26;54 SQ (KA) (KZ, KY, KX, ZG)",110,Squibs,21,A,780,Katia,13,SA,No,Unknown,1.272727273,369,2,Y,Object shake,0.473214286,Sex,1.64,Manual,1
"BudongoBF 2012-07-09 11;26;54 SQ (KA) (KZ, KY, KX, ZG)",110,Squibs,21,A,780,Katia,13,SA,No,Unknown,1.272727273,370,1,N,Present: genitals forwards,0.046428571,Sex,0.8,Body,2
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,371,1,N,Object shake,0.473214286,Sex,2.92,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,372,1,N,Object shake,0.473214286,Sex,0.72,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,373,1,N,Object shake,0.473214286,Sex,1.92,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,374,1,N,Object shake,0.473214286,Sex,0.88,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,375,1,N,Object shake,0.473214286,Sex,1.28,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,376,1,N,Object shake,0.473214286,Sex,0.92,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,377,1,N,Object shake,0.473214286,Sex,1.12,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,378,1,N,Object shake,0.473214286,Sex,1.32,Manual,1
BudongoBF 2012-10-17 Clip 38 15;13;37 KT KA,80,Kato,19,A,1097,Katia,13,SA,No,Unknown,1.272727273,379,1,N,Object shake,0.473214286,Sex,1.2,Manual,1
BudongoBF 2012-11-25 Clip 38 11;32;19 KT KA,85,Kato,19,A,1092,Katia,13,SA,No,Unknown,1.272727273,382,3,Y,Big Loud Scratch,0.023214286,AAA,2.84,Manual,1
BudongoBF 2012-11-25 Clip 38 11;32;19 KT KA,85,Kato,19,A,1092,Katia,13,SA,No,Unknown,1.272727273,382,3,Y,Object shake,0.473214286,AAA,1.84,Manual,1
BudongoBF 2012-11-25 Clip 44 12;56;58 KT KA (SM FK SQ PS KN),86,Kato,19,A,1092,Katia,13,SA,No,Unknown,1.272727273,384,1,N,Object shake,0.473214286,Sex,1.08,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,387,1,N,Leaf clipping,0.0625,Consortship,6.04,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,388,1,N,Leaf clipping,0.0625,Consortship,4,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,389,1,N,Object shake,0.473214286,Consortship,0.68,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,390,1,N,Object shake,0.473214286,Consortship,0.64,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,391,1,N,Object shake,0.473214286,Consortship,0.76,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,392,1,N,Object shake,0.473214286,Consortship,0.88,Manual,1
BudongoBF 2012-12-18 Clip 5 09;40;25 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,393,1,N,Object shake,0.473214286,Consortship,0.68,Manual,1
BudongoBF 2012-12-18 Clip 6 09;45;21 KT RH Consortship,61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,395,1,N,Leaf clipping,0.0625,Consortship,3.2,Manual,1
BudongoBF 2012-12-18 Clip 7 09;46;05 KT RH consortship (FK) (PS barks),61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,398,1,N,Leaf clipping,0.0625,Consortship,2.84,Manual,1
BudongoBF 2012-12-18 Clip 7 09;46;05 KT RH consortship (FK) (PS barks),61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,399,1,N,Hit object/ground,0.082142857,Consortship,0.48,Manual,1
BudongoBF 2012-12-18 Clip 7 09;46;05 KT RH consortship (FK) (PS barks),61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,400,3,Y,Big Loud Scratch,0.023214286,Consortship,3.16,Manual,1
BudongoBF 2012-12-18 Clip 7 09;46;05 KT RH consortship (FK) (PS barks),61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,400,3,Y,Leaf clipping,0.0625,Consortship,5.28,Manual,1
BudongoBF 2012-12-18 Clip 7 09;46;05 KT RH consortship (FK) (PS barks),61,Kato,19,A,1092,Ruhara,25+,A,Yes,Unknown,1.272727273,400,3,Y,Leaf clipping,0.0625,Consortship,2.88,Manual,1
BudongoBF 2012-12-18 Clip 10 09;52;35 MS RH copulate KT RH Consortship ,62,Musa,20,A,1037,Ruhara,25+,A,Yes,Unknown,1.272727273,402,2,Y,Object shake,0.473214286,Consortship,1.64,Manual,1
BudongoBF 2012-12-18 Clip 10 09;52;35 MS RH copulate KT RH Consortship ,62,Musa,20,A,1037,Ruhara,25+,A,Yes,Unknown,1.272727273,402,2,Y,Present: genitals forwards,0.046428571,Consortship,0.52,Body,2
BudongoBF 2013-01-10 Clip 63 15;20;59 KT KY KX,88,Kato,19,A,1092,Kewaya,25+,A,Yes,Unknown,1.272727273,404,2,Y,Object shake,0.473214286,Sex,2.08,Manual,1
BudongoBF 2013-01-10 Clip 63 15;20;59 KT KY KX,88,Kato,19,A,1092,Kewaya,25+,A,Yes,Unknown,1.272727273,404,2,Y,Stomp object/ground,0.042857143,Sex,0.48,Manual,1
BudongoBF 2013-01-15 Clip 1 08;30;40 NK JN JM,1,Nick,25+,A,1669,Janie,25+,A,Yes,Unknown,1.272727273,405,1,N,Stomp object/ground,0.042857143,Sex,0.32,Manual,1
BudongoBF 2013-01-15 Clip 1 08;30;40 NK JN JM,1,Nick,25+,A,1669,Janie,25+,A,Yes,Unknown,1.272727273,406,1,N,Stomp object/ground,0.042857143,Sex,0.2,Manual,1
BudongoBF 2013-01-15 Clip 1 08;30;40 NK JN JM,1,Nick,25+,A,1669,Janie,25+,A,Yes,Unknown,1.272727273,407,2,Y,Hit object/ground,0.082142857,Sex,0.76,Manual,1
BudongoBF 2013-01-15 Clip 1 08;30;40 NK JN JM,1,Nick,25+,A,1669,Janie,25+,A,Yes,Unknown,1.272727273,407,2,Y,Stomp object/ground,0.042857143,Sex,0.24,Manual,1
BudongoBF 2013-01-15 Clip 4 08;35;24 KL SM,3,Simon,20,A,830,Kalema,25+,A,Yes,Unknown,1.272727273,408,1,N,Object shake,0.473214286,AAA,1.24,Manual,1
BudongoBF 2013-01-15 Clip 5 08;36;36 SM AN,4,Simon,20,A,830,Anna,23,A,No,Unknown,1.272727273,409,1,N,Present: genitals forwards,0.046428571,Sex,1,Body,2
BudongoBF 2013-01-15 Clip 8 08;50;44 ZD AN,6,Zed,11,SA,957,Anna,23,A,No,Unknown,1.272727273,410,1,N,Big Loud Scratch,0.023214286,Sex,1.36,Manual,1
BudongoBF 2013-01-15 Clip 8 08;50;44 ZD AN,6,Zed,11,SA,957,Anna,23,A,No,Unknown,1.272727273,411,1,N,Present: genitals forwards,0.046428571,Sex,1.04,Body,2
BudongoBF 2013-01-15 Clip 14 09;08;53 KZ OK,10,Kwezi,18,A,878,Oakland,17,A,Yes,Yes,1.272727273,412,2,Y,Object shake,0.473214286,Sex,1.12,Manual,1
BudongoBF 2013-01-15 Clip 14 09;08;53 KZ OK,10,Kwezi,18,A,878,Oakland,17,A,Yes,Yes,1.272727273,412,2,Y,Present: genitals forwards,0.046428571,Sex,0.84,Body,2
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,413,1,N,Big Loud Scratch,0.023214286,Sex,1.16,Manual,1
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,414,1,N,Object shake,0.473214286,Sex,0.8,Manual,1
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,415,1,N,Present: genitals forwards,0.046428571,Sex,1.04,Body,2
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,416,2,Y,Big Loud Scratch,0.023214286,Sex,1.84,Manual,1
BudongoBF 2013-01-15 Clip 15 09;39;50 FK OK (RH NK),11,Frank,14,SA,899,Oakland,17,A,Yes,Yes,1.272727273,416,2,Y,Object shake,0.473214286,Sex,3.32,Manual,1
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,418,1,N,Present: genitals forwards,0.046428571,Sex,1.24,Body,2
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,419,1,N,Present: genitals forwards,0.046428571,Sex,1.44,Body,2
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,420,2,Y,Hit object/ground,0.082142857,Sex,0.44,Manual,1
BudongoBF 2013-01-15 Clip 29 13;54;04 ZL JN (NB),16,Zalu,17,A,884,Janie,25+,A,Yes,Unknown,1.272727273,421,2,Y,Object shake,0.473214286,Sex,1.04,Manual,1
BudongoBF 2013-01-15 Clip 31 14;09;08 FD JN JM (NB ZL SM NK RH RS),17,Fred,19,A,844,Janie,25+,A,Yes,Unknown,1.272727273,423,2,Y,Object shake,0.473214286,Sex,2.88,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,432,1,N,Object shake,0.473214286,AAA,1.6,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,433,1,N,Object shake,0.473214286,AAA,2.36,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,434,2,Y,Object shake,0.473214286,AAA,3,Manual,1
BudongoBF 2013-03-01 Clip 1 08;04;1 SQ KY,117,Squibs,22,A,780,Kewaya,25+,A,Yes,Unknown,1.090909091,434,2,Y,Object shake,0.473214286,AAA,6.36,Manual,1
BudongoBF 2013-03-04 Clip 5 08;39;36 KT HT consortship,68,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,436,1,N,Object shake,0.473214286,Consortship,1.56,Manual,1
BudongoBF 2013-03-04 Clip 5 08;39;36 KT HT consortship,68,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,437,1,N,Object shake,0.473214286,Consortship,1.44,Manual,1
BudongoBF 2013-03-04 Clip 14 08;46;54 KT HT consortship (KU),75,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,438,1,N,Object shake,0.473214286,Consortship,1.88,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,440,1,N,Leaf clipping,0.0625,Consortship,7.08,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,441,1,N,Leaf clipping,0.0625,Consortship,7.48,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,442,1,N,Object shake,0.473214286,Consortship,1.84,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,443,1,N,Object shake,0.473214286,Consortship,1.2,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,444,2,Y,Leaf clipping,0.0625,Consortship,8.52,Manual,1
BudongoBF 2013-03-04 Clip 15 08;46;54 KT HT consortship (KU),76,Kato,19,A,1092,Harriet,25+,A,Yes,Yes,1.090909091,444,2,Y,Leaf clipping,0.0625,Consortship,4.36,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,445,1,N,Big Loud Scratch,0.023214286,Sex,4.12,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,446,2,Y,Object shake,0.473214286,Sex,1.12,Manual,1
"BudongoBF 2013-10-17 Clip 15 12;29;41 SM UP solicit, interrupt by NK ZF ",27,Simon,20,A,941,Upesi,14,SA,No,Unknown,1.083333333,446,2,Y,Stomp object/ground,0.042857143,Sex,0.52,Manual,1
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,453,1,N,Big Loud Scratch,0.023214286,Sex,1.92,Manual,1
BudongoBF 2013-11-02 Clip 24 09;28;58 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,454,1,N,Object shake,0.473214286,Sex,4.88,Manual,1
BudongoBF 2013-11-02 Clip 24 09;28;58 KT KA solicit,37,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,455,1,N,Object shake,0.473214286,Sex,1.36,Manual,1
BudongoBF 2013-11-02 Clip 26 09;28;58 MS KA aggress solicit,596,Musa,21,A,1319,Katia,14,SA,No,Unknown,1.25,457,1,N,Hit object/ground,0.082142857,AAA,1.4,Manual,1
BudongoBF 2013-11-02 Clip 33 11;52;10 ZD KA copulate ,601,Zed,12,SA,812,Katia,14,SA,No,Unknown,1.25,460,1,N,Raise arm,0.016071429,Sex,1.2,Manual,1
BudongoBF 2013-11-02 Clip 36 13;07;43 KA FD copulate,604,Fred,19,A,844,Katia,14,SA,No,Unknown,1.25,464,2,Y,Present: genitals forwards,0.046428571,Sex,4.24,Body,2
BudongoBF 2013-11-02 Clip 36 13;07;43 KA FD copulate,604,Fred,19,A,844,Katia,14,SA,No,Unknown,1.25,464,2,Y,Rocking: sitting,0.025,Sex,2.17,Body,2
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,92,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,465,1,N,Big Loud Scratch,0.023214286,Sex,1.6,Manual,1
BudongoBF 2013-11-02 Clip 23 09;27;32 KT KA solicit,702,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,466,1,N,Object shake,0.473214286,AAA,2,Manual,1
BudongoBF 2013-11-03 Clip 10 08;01;22 NK KA,621,Nick,25+,A,1473,Katia,14,SA,No,Unknown,1.25,470,1,N,Object shake,0.473214286,AAA,0.36,Manual,1
BudongoBF 2013-11-04 Clip 1 07;42;21 KL FD copulate KC,635,Fred,19,A,844,Kalema,25+,A,Yes,Unknown,1.25,480,2,Y,Present: genitals forwards,0.046428571,Sex,0.84,Body,2
BudongoBF 2013-11-04 Clip 1 07;42;21 KL FD copulate KC,635,Fred,19,A,844,Kalema,25+,A,Yes,Unknown,1.25,480,2,Y,Raise arm,0.016071429,Sex,0.32,Manual,1
BudongoBF 2013-11-04 Clip 6 07;51;52 SM KL copulate,640,Simon,20,A,941,Kalema,25+,A,Yes,Unknown,1.25,485,2,Y,Present: genitals forwards,0.046428571,Sex,0.92,Body,2
BudongoBF 2013-11-04 Clip 6 07;51;52 SM KL copulate,640,Simon,20,A,941,Kalema,25+,A,Yes,Unknown,1.25,485,2,Y,Swing: directed,0.005357143,Sex,1.04,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,486,2,Y,Leaf clipping,0.0625,Sex,3.6,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,486,2,Y,Stomp object/ground,0.042857143,Sex,0.28,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,489,2,Y,Leaf clipping,0.0625,Sex,1.6,Manual,1
BudongoBF 2013-11-04 Clip 11 09;55;54 NK KL solicit ZL interrupt,644,Nick,25+,A,1473,Kalema,25+,A,Yes,Unknown,1.25,489,2,Y,Stomp object/ground,0.042857143,Sex,0.24,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,491,1,N,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,492,1,N,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,493,2,Y,Rocking: sitting,0.025,Sex,0.64,Body,2
BudongoBF 2013-11-04 Clip 17 10;25;43 MS KL copulate KC interfere (ZL),650,Musa,21,A,1319,Kalema,25+,A,Yes,Unknown,1.25,493,2,Y,Stomp object/ground,0.042857143,Sex,0.68,Manual,1
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,494,1,N,Big Loud Scratch,0.023214286,Sex,8.4,Manual,1
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,495,2,Y,Present: genitals forwards,0.046428571,Sex,1.36,Body,2
BudongoBF 2013-11-07 Clip 3 08;36;19 KL KT copulate KC (ZG ZD),703,Kato,20,A,1092,Kalema,25+,A,Yes,Unknown,1.25,495,2,Y,Raise arm,0.016071429,Sex,1.12,Manual,1
BudongoBF 2013-11-26 Clip 31 12;29;01 KT KA copulate (KS ZD HT KU vis),704,Kato,20,A,1092,Katia,14,SA,No,Unknown,1.25,496,1,N,Object shake,0.473214286,Sex,2.2,Manual,1
