"","Communication_number","gesture_record_anon","morphs_anon","Signaller","Goal","Lumped_Gs","morph","Social_unit","log","rFq_morph","rFq_action"
"343","100504","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.56531380905006,0.0746003552397869,0.108792184724689
"344","100498","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.127833371509885,0.0317495559502664,0.0406305506216696
"345","100515","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.444685821261446,0.0746003552397869,0.108792184724689
"346","100503","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.653926467406664,0.0317495559502664,0.0406305506216696
"347","100598","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.672944473242426,0.0746003552397869,0.108792184724689
"348","100511p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.693147180559945,0.0746003552397869,0.108792184724689
"349","100575","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.609765571620894,0.0237566607460036,0.108792184724689
"350","100607","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.82098055206983,0.0337477797513321,0.0424067495559503
"351","100518","Action_24","Morph_51","DN","Followme","Jump","Jump.1","Sonso",-0.510825623765991,0.00732682060390764,0.00732682060390764
"352","100511p1","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.22314355131421,0.0317495559502664,0.0406305506216696
"353","100588","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.42551507427317,0.0746003552397869,0.108792184724689
"354","100591","Action_49","Morph_105","DN","Followme","Rub","Rub.1","Sonso",0.113328685307003,0.0044404973357016,0.0066607460035524
"355","100500","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.732367893713227,0.0746003552397869,0.108792184724689
"356","100596","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.510825623765991,0.0337477797513321,0.0424067495559503
"357","100519","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.44628710262842,0.0337477797513321,0.0424067495559503
"358","100498","Action_2","Morph_4","DN","Followme","Bigloudscratch","BigLoudScratch.2","Sonso",0.246860077931526,0.019316163410302,0.0577264653641208
"359","100594","Action_50","Morph_108","DN","Followme","Shake","Shake.2","Sonso",-0.653926467406664,0.00466252220248668,0.0122113676731794
"360","100595a","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"361","100605","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.36609165380237,0.0237566607460036,0.108792184724689
"362","100520","Action_34","Morph_65","DN","Groom","Objectshake","ObjectShake.1","Sonso",0.307484699747961,0.0746003552397869,0.108792184724689
"363","100590p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.215111379616945,0.0746003552397869,0.108792184724689
"364","100500","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.127833371509885,0.0430728241563055,0.0559502664298401
"365","100593","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",-0.916290731874155,0.0430728241563055,0.00466252220248668
"366","100507","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.113328685307003,0.0746003552397869,0.108792184724689
"367","100515","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.22314355131421,0.0317495559502664,0.0406305506216696
"368","100520","Action_50","Morph_107","DN","Groom","Shake","Shake.1","Sonso",-0.127833371509885,0.00355239786856128,0.0122113676731794
"369","100514","Action_33","Morph_62","DN","Followme","Objectmove","ObjectMove.2","Sonso",0.148420005118273,0.00643872113676732,0.0406305506216696
"370","100557","Action_50","Morph_107","DN","Followme","Shake","Shake.1","Sonso",-0.174353387144778,0.00355239786856128,0.0122113676731794
"371","100508","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.955511445027436,0.0428507992895204,0.0475133214920071
"372","100593","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.609765571620894,0.0044404973357016,0.00266429840142096
"373","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.841567185678219,0.0746003552397869,0.108792184724689
"374","100595a","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"375","100594","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.693147180559945,0.0746003552397869,0.108792184724689
"376","100590p2","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.05779029414785,0.0237566607460036,0.108792184724689
"377","100498","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.470003629245736,0.0317495559502664,0.0406305506216696
"378","100559","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.328504066972036,0.0317495559502664,0.0406305506216696
"379","100594","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.494696241836107,0.0237566607460036,0.108792184724689
"380","100596","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",0.0769610411361284,0.0428507992895204,0.0475133214920071
"381","100511p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.631271776841858,0.0746003552397869,0.108792184724689
"382","100590p2","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.494696241836107,0.0746003552397869,0.108792184724689
"383","100593","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.470003629245736,0.0044404973357016,0.00266429840142096
"384","100595a","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.246860077931526,0.0044404973357016,0.00266429840142096
"385","100517","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"386","100607","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.579818495252942,0.0337477797513321,0.0424067495559503
"387","100511p1","Action_33","Morph_63","DN","Followme","Objectmove","ObjectMove.3","Sonso",-0.27443684570176,0.0011101243339254,0.0406305506216696
"388","100597","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.8754687373539,0.0746003552397869,0.108792184724689
"389","100594","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",-0.0418642040986989,0.0237566607460036,0.108792184724689
"390","100594","Action_49","Morph_105","DN","Followme","Rub","Rub.1","Sonso",0.113328685307003,0.0044404973357016,0.0066607460035524
"391","100557","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.307484699747961,0.0746003552397869,0.108792184724689
"392","100590p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.1999647829284,0.0746003552397869,0.108792184724689
"393","100515","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.924258901523332,0.0746003552397869,0.108792184724689
"394","100513","Action_34","Morph_68","DN","Followme","Objectshake","ObjectShake.4","Sonso",0.418710334858185,0.00288632326820604,0.108792184724689
"395","100514","Action_60","Morph_129","DN","Followme","Swing","Swing.3","Sonso",0.182321556793955,0.0011101243339254,0.0475133214920071
"396","100602p1","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.148420005118273,0.0317495559502664,0.0406305506216696
"397","100557","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.127833371509885,0.0317495559502664,0.0406305506216696
"398","100516p4","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.392042087776024,0.0746003552397869,0.108792184724689
"399","100515","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.732367893713227,0.0746003552397869,0.108792184724689
"400","100508","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.732367893713227,0.0746003552397869,0.108792184724689
"401","100500","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.444685821261446,0.0746003552397869,0.108792184724689
"402","100597","Action_17","Morph_39","DN","Followme","Hitobject","HitObject.1","Sonso",-0.083381608939051,0.0430728241563055,0.0559502664298401
"403","100589","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.148420005118273,0.0746003552397869,0.108792184724689
"404","100607","Action_34","Morph_69","DN","Followme","Objectshake","ObjectShake.5","Sonso",-0.174353387144778,0.0011101243339254,0.108792184724689
"405","100607","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.732367893713227,0.0237566607460036,0.108792184724689
"406","100501","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.444685821261446,0.0746003552397869,0.108792184724689
"407","100500","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.470003629245736,0.0317495559502664,0.0406305506216696
"408","100598","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.955511445027436,0.0237566607460036,0.108792184724689
"409","100594","Action_21","Morph_43","DN","Followme","Hittingobject","HitObject.5","Sonso",0.858661619037519,0.0044404973357016,0.00799289520426288
"410","100498","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.127833371509885,0.0317495559502664,0.0406305506216696
"411","100518","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.27443684570176,0.0317495559502664,0.0406305506216696
"412","100607","Action_24","Morph_51","DN","Followme","Jump","Jump.1","Sonso",-0.0408219945202552,0.00732682060390764,0.00732682060390764
"413","100520","Action_18","Morph_39","DN","Groom","Hitobjectobject","HitObject.1","Sonso",-0.44628710262842,0.0430728241563055,0.00466252220248668
"414","100502","Action_33","Morph_62","DN","Followme","Objectmove","ObjectMove.2","Sonso",0.587786664902119,0.00643872113676732,0.0406305506216696
"415","100588","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",0.542324290825362,0.0237566607460036,0.108792184724689
"416","100597","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.418710334858185,0.0746003552397869,0.108792184724689
"417","100586","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.985816794522765,0.0746003552397869,0.108792184724689
"418","100559","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.470003629245736,0.0746003552397869,0.108792184724689
"419","100509","Action_33","Morph_62","DN","Followme","Objectmove","ObjectMove.2","Sonso",-0.0408219945202552,0.00643872113676732,0.0406305506216696
"420","100501","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",-0.0408219945202552,0.0746003552397869,0.108792184724689
"421","100519","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.385662480811985,0.0337477797513321,0.0424067495559503
"422","100601","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.418710334858185,0.0044404973357016,0.00266429840142096
"423","100509","Action_61","Morph_130","DN","Followme","Throwobject","ThrowObject.1","Sonso",0.732367893713227,0.00244227353463588,0.00244227353463588
"424","100599","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"425","100595a","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.587786664902119,0.0746003552397869,0.108792184724689
"426","100596","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.65232518603969,0.0746003552397869,0.108792184724689
"427","100602p1","Action_57","Morph_115","DN","Followme","Stompobject","StompObject.1","Sonso",-0.127833371509885,0.0337477797513321,0.0424067495559503
"428","100509","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",-0.174353387144778,0.0746003552397869,0.108792184724689
"429","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.16315080980568,0.0746003552397869,0.108792184724689
"430","100607","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.364643113587909,0.0746003552397869,0.108792184724689
"431","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",0.27763173659828,0.0317495559502664,0.0406305506216696
"432","100575","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.751416088683921,0.0746003552397869,0.108792184724689
"433","100555","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.328504066972036,0.0428507992895204,0.0475133214920071
"434","100516p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",1.29198368164865,0.0746003552397869,0.108792184724689
"435","100559","Action_60","Morph_127","DN","Followme","Swing","Swing.1","Sonso",-0.22314355131421,0.0428507992895204,0.0475133214920071
"436","100577","Action_34","Morph_65","DN","Sexualattention","Objectshake","ObjectShake.1","Sonso",1.07158361628019,0.0746003552397869,0.108792184724689
"437","100500","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.65232518603969,0.0746003552397869,0.108792184724689
"438","100509","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.22314355131421,0.0317495559502664,0.0406305506216696
"439","100590p3","Action_49","Morph_105","DN","Followme","Rub","Rub.1","Sonso",0.113328685307003,0.0044404973357016,0.0066607460035524
"440","100595a","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0.148420005118273,0.0430728241563055,0.00466252220248668
"441","100581","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.65232518603969,0.0746003552397869,0.108792184724689
"442","100504","Action_22","Morph_43","DN","Followme","Hittingobjectobject","HitObject.5","Sonso",0.364643113587909,0.0044404973357016,0.00266429840142096
"443","100600","Action_34","Morph_66","DN","Followme","Objectshake","ObjectShake.2","Sonso",1.08518926833597,0.0237566607460036,0.108792184724689
"444","100505","Action_18","Morph_39","DN","Followme","Hitobjectobject","HitObject.1","Sonso",0,0.0430728241563055,0.00466252220248668
"445","100590p1","Action_34","Morph_65","DN","Followme","Objectshake","ObjectShake.1","Sonso",0.908258560176891,0.0746003552397869,0.108792184724689
"446","100507","Action_33","Morph_61","DN","Followme","Objectmove","ObjectMove.1","Sonso",-0.653926467406664,0.0317495559502664,0.0406305506216696
"447","101251","Action_23","Morph_47","FA","Play","Hittingother","HitOther.3","Sonso",0.0769610411361284,0.00843694493783304,0.0157637655417407
"448","100211","Action_37","Morph_74","FA","Travel","Poke","Poke.1","Sonso",-0.385662480811985,0.00266429840142096,0.00266429840142096
"449","102418","Action_20","Morph_46","FA","Stopbehaviour","Hitother","HitOther.2","Sonso",-0.385662480811985,0.00932504440497336,0.0404085257548845
"450","102414","Action_17","Morph_39","FA","Play","Hitobject","HitObject.1","Sonso",-0.385662480811985,0.0430728241563055,0.0559502664298401
"451","102413","Action_57","Morph_115","FA","Play","Stompobject","StompObject.1","Sonso",-1.27296567581289,0.0337477797513321,0.0424067495559503
"452","102414","Action_17","Morph_41","FA","Play","Hitobject","HitObject.3","Sonso",-0.44628710262842,0.00510657193605684,0.0559502664298401
"453","102414","Action_17","Morph_41","FA","Play","Hitobject","HitObject.3","Sonso",0.0392207131532813,0.00510657193605684,0.0559502664298401
"454","102414","Action_57","Morph_115","FA","Play","Stompobject","StompObject.1","Sonso",-0.22314355131421,0.0337477797513321,0.0424067495559503
"455","102413","Action_17","Morph_39","FA","Play","Hitobject","HitObject.1","Sonso",-1.83258146374831,0.0430728241563055,0.0559502664298401
"456","102413","Action_55","Morph_116","FA","Play","Stompingobject","StompObject.2","Sonso",-0.510825623765991,0.0148756660746004,0.0230905861456483
"457","100209","Action_52","Morph_112","FA","Stopbehaviour","Spinroulade","SpinRoulade.1","Sonso",0.307484699747961,0.00488454706927176,0.00488454706927176
"458","102332","Action_42","Morph_93","FD","Position","Push","Push.6","Sonso",-0.82098055206983,0.0066607460035524,0.0466252220248668
"459","100202","Action_34","Morph_65","FD","Sexualattention","Objectshake","ObjectShake.1","Sonso",0.336472236621213,0.0746003552397869,0.108792184724689
"460","100977","Action_45","Morph_101","FD","Giveme","Reach","Reach.2","Sonso",1.01523067972906,0.0370781527531083,0.0801509769094138
"461","100977","Action_45","Morph_101","FD","Giveme","Reach","Reach.2","Sonso",0.542324290825362,0.0370781527531083,0.0801509769094138
"462","100980","Action_45","Morph_101","FD","Giveme","Reach","Reach.2","Sonso",-0.328504066972036,0.0370781527531083,0.0801509769094138
"463","100215","Action_47","Morph_103","FD","Sexualattention","Rockingsit","Rocking.1","Sonso",0.609765571620894,0.00377442273534636,0.00377442273534636
"464","100215","Action_40","Morph_82","FD","Sexualattention","Presentgenitalsforwards","PresentGenitals.1","Sonso",0.392042087776024,0.0295293072824156,0.00199822380106572
"465","100875b","Action_63","Morph_134","FD","Sociosexualattention","Touch","Touch.3","Sonso",-0.385662480811985,0.00488454706927176,0.0341918294849023
"466","100858","Action_38","Morph_75","FD","Groom","Present","Present.1","Sonso",0.444685821261446,0.0170959147424512,0.0492895204262877
"467","100860","Action_2","Morph_4","FD","Groom","Bigloudscratch","BigLoudScratch.2","Sonso",0.470003629245736,0.019316163410302,0.0577264653641208
"468","101582","Action_38","Morph_75","FD","Directattention","Present","Present.1","Sonso",0.841567185678219,0.0170959147424512,0.0492895204262877
"469","101581","Action_38","Morph_75","FD","Directattention","Present","Present.1","Sonso",0.806475865866949,0.0170959147424512,0.0492895204262877
"470","100676a","Action_2","Morph_5","FK","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.307484699747961,0.0119893428063943,0.0577264653641208
"471","100676a","Action_2","Morph_3","FK","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.542324290825362,0.0215364120781528,0.0577264653641208
"472","100250a","Action_2","Morph_3","FK","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.336472236621213,0.0215364120781528,0.0577264653641208
"473","100249a","Action_2","Morph_5","FK","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",0.587786664902119,0.0119893428063943,0.0577264653641208
"474","100250a","Action_2","Morph_3","FK","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.631271776841858,0.0215364120781528,0.0577264653641208
"475","100249a","Action_2","Morph_3","FK","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.924258901523332,0.0215364120781528,0.0577264653641208
"476","100938","Action_14","Morph_29","FK","Play","Grab","Grab.1","Sonso",-0.653926467406664,0.00821492007104796,0.0353019538188277
"477","101109","Action_34","Morph_65","FK","Play","Objectshake","ObjectShake.1","Sonso",0.924258901523332,0.0746003552397869,0.108792184724689
"478","101109","Action_34","Morph_65","FK","Play","Objectshake","ObjectShake.1","Sonso",0.27763173659828,0.0746003552397869,0.108792184724689
"479","101769","Action_34","Morph_66","FK","Sexualattention","Objectshake","ObjectShake.2","Sonso",1.02961941718116,0.0237566607460036,0.108792184724689
"480","101754","Action_45","Morph_101","FK","Affiliation","Reach","Reach.2","Sonso",0.113328685307003,0.0370781527531083,0.0801509769094138
"481","101755a","Action_55","Morph_117","FK","Moveaway","Stompingobject","StompObject.3","Sonso",0.336472236621213,0.00688277087033748,0.0230905861456483
"482","101755a","Action_34","Morph_65","FK","Moveaway","Objectshake","ObjectShake.1","Sonso",0.841567185678219,0.0746003552397869,0.108792184724689
"483","101106","Action_34","Morph_65","FK","Moveaway","Objectshake","ObjectShake.1","Sonso",0.518793793415168,0.0746003552397869,0.108792184724689
"484","102233","Action_2","Morph_5","FK","Groom","Bigloudscratch","BigLoudScratch.3","Sonso",-0.0408219945202552,0.0119893428063943,0.0577264653641208
"485","102229a","Action_2","Morph_3","FK","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.56531380905006,0.0215364120781528,0.0577264653641208
"486","100328","Action_3","Morph_9","FK","Affiliation","Bite","Bite.1","Sonso",-0.174353387144778,0.0044404973357016,0.0168738898756661
"487","100428b","Action_9","Morph_20","FK","Play","Dangleshake","DangleShake.1","Sonso",1.07158361628019,0.00710479573712256,0.00710479573712256
"488","101179","Action_20","Morph_45","FK","Play","Hitother","HitOther.1","Sonso",-0.75928698306449,0.0202042628774423,0.0404085257548845
"489","101179","Action_32","Morph_60","FK","Play","Objectmouth","ObjectMouth.1","Sonso",0.126632650933366,0.00466252220248668,0.00466252220248668
"490","101179","Action_60","Morph_127","FK","Play","Swing","Swing.1","Sonso",-0.0335567835288428,0.0428507992895204,0.0475133214920071
"491","100368","Action_13","Morph_27","FK","Moveaway","Fling","Fling.1","Sonso",-1.02165124753198,0.00688277087033748,0.0117673179396092
"492","100867","Action_34","Morph_69","FK","Moveaway","Objectshake","ObjectShake.5","Sonso",0.418710334858185,0.0011101243339254,0.108792184724689
"493","100867","Action_17","Morph_40","FK","Moveaway","Hitobject","HitObject.2","Sonso",-0.7339691750802,0.0119893428063943,0.0559502664298401
"494","100867","Action_17","Morph_40","FK","Moveaway","Hitobject","HitObject.2","Sonso",-0.22314355131421,0.0119893428063943,0.0559502664298401
"495","100867","Action_21","Morph_44","FK","Moveaway","Hittingobject","HitObject.6","Sonso",0.148420005118273,0.00155417406749556,0.00799289520426288
"496","100867","Action_24","Morph_51","FK","Moveaway","Jump","Jump.1","Sonso",-0.44628710262842,0.00732682060390764,0.00732682060390764
"497","100195","Action_45","Morph_100","FK","Giveme","Reach","Reach.1","Sonso",0.712949807856125,0.0408525754884547,0.0801509769094138
"498","100941a","Action_9","Morph_20","FK","Playcontinue","Dangleshake","DangleShake.1","Sonso",0.751416088683921,0.00710479573712256,0.00710479573712256
"499","100940","Action_14","Morph_29","FK","Playcontinue","Grab","Grab.1","Sonso",-0.27443684570176,0.00821492007104796,0.0353019538188277
"500","100941a","Action_32","Morph_60","FK","Playcontinue","Objectmouth","ObjectMouth.1","Sonso",0.27763173659828,0.00466252220248668,0.00466252220248668
"501","100262b","Action_60","Morph_127","FK","Moveaway","Swing","Swing.1","Sonso",0.392042087776024,0.0428507992895204,0.0475133214920071
"502","100970a","Action_34","Morph_65","FK","Play","Objectshake","ObjectShake.1","Sonso",0.113328685307003,0.0746003552397869,0.108792184724689
"503","100677","Action_2","Morph_4","FL","Directattention","Bigloudscratch","BigLoudScratch.2","Sonso",0.494696241836107,0.019316163410302,0.0577264653641208
"504","100676b","Action_2","Morph_3","FL","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.0392207131532813,0.0215364120781528,0.0577264653641208
"505","101030","Action_39","Morph_82","FL","Giveme","Presentgenitalsbackwards","PresentGenitals.1","Sonso",1.05779029414785,0.0295293072824156,0.033303730017762
"506","100347","Action_43","Morph_96","GR","Affiliation","Raise","Raise.1","Sonso",-0.510825623765991,0.00865896980461812,0.0113232682060391
"507","102331","Action_2","Morph_5","GS","Directattention","Bigloudscratch","BigLoudScratch.3","Sonso",0.494696241836107,0.0119893428063943,0.0577264653641208
"508","100738b","Action_63","Morph_138","GS","Play","Touch","Touch.7","Sonso",-0.82098055206983,0.0044404973357016,0.0341918294849023
"509","100738b","Action_63","Morph_132","GS","Play","Touch","Touch.1","Sonso",-0.385662480811985,0.0104351687388988,0.0341918294849023
"510","100934","Action_40","Morph_82","GS","Sexualattention","Presentgenitalsforwards","PresentGenitals.1","Sonso",-0.083381608939051,0.0295293072824156,0.00199822380106572
"511","100856","Action_37","Morph_74","HL","Play","Poke","Poke.1","Sonso",-0.174353387144778,0.00266429840142096,0.00266429840142096
"512","101366","Action_42","Morph_91","HL","Position","Push","Push.4","Sonso",-0.82098055206983,0.00932504440497336,0.0466252220248668
"513","100817","Action_38","Morph_79","HL","Groom","Present","Present.5","Sonso",0.148420005118273,0.00688277087033748,0.0492895204262877
"514","101748b","Action_9","Morph_20","HL","Play","Dangleshake","DangleShake.1","Sonso",0.940007258491471,0.00710479573712256,0.00710479573712256
"515","101748b","Action_34","Morph_66","HL","Play","Objectshake","ObjectShake.2","Sonso",-0.174353387144778,0.0237566607460036,0.108792184724689
"516","101270","Action_50","Morph_107","HL","Playcontinue","Shake","Shake.1","Sonso",-0.0408219945202552,0.00355239786856128,0.0122113676731794
"517","101277a","Action_34","Morph_65","HL","Playcontinue","Objectshake","ObjectShake.1","Sonso",-0.328504066972036,0.0746003552397869,0.108792184724689
"518","101277a","Action_33","Morph_61","HL","Playcontinue","Objectmove","ObjectMove.1","Sonso",0.89199803930511,0.0317495559502664,0.0406305506216696
"519","101277a","Action_57","Morph_115","HL","Playcontinue","Stompobject","StompObject.1","Sonso",-0.0408219945202552,0.0337477797513321,0.0424067495559503
"520","102430","Action_45","Morph_101","HL","Play","Reach","Reach.2","Sonso",-0.385662480811985,0.0370781527531083,0.0801509769094138
"521","102432","Action_1","Morph_2","HL","Play","Beckon","Beckon.2","Sonso",-0.27443684570176,0.00133214920071048,0.00155417406749556
"522","102432","Action_50","Morph_108","HL","Play","Shake","Shake.2","Sonso",-0.083381608939051,0.00466252220248668,0.0122113676731794
"523","102079","Action_2","Morph_3","HL","Groom","Bigloudscratch","BigLoudScratch.1","Sonso",0.364643113587909,0.0215364120781528,0.0577264653641208
"524","102077","Action_38","Morph_78","HL","Directattention","Present","Present.4","Sonso",0.824175442966349,0.00288632326820604,0.0492895204262877
"525","100248","Action_38","Morph_77","HR","Groom","Present","Present.3","Sonso",0.587786664902119,0.00466252220248668,0.0492895204262877
"526","100066","Action_59","Morph_124","HR","Giveme","Stroke","Stroke.1","Sonso",0.8754687373539,0.0011101243339254,0.00377442273534636
"527","100250b","Action_38","Morph_75","HT","Groom","Present","Present.1","Sonso",0.148420005118273,0.0170959147424512,0.0492895204262877
"528","100249b","Action_38","Morph_75","HT","Groom","Present","Present.1","Sonso",0.470003629245736,0.0170959147424512,0.0492895204262877
"529","100672","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",-0.27443684570176,0.00510657193605684,0.0466252220248668
"530","100671","Action_64","Morph_139","HT","Takeobject","Touchlongother","Touch.8","Sonso",1.04380405217311,0.00577264653641208,0.0175399644760213
"531","100670","Action_64","Morph_133","HT","Takeobject","Touchlongother","Touch.2","Sonso",0.78845736036427,0.00754884547069272,0.0175399644760213
"532","100672","Action_63","Morph_137","HT","Takeobject","Touch","Touch.6","Sonso",-1.6094379124341,0.00488454706927176,0.0341918294849023
"533","100674","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",-0.27443684570176,0.00510657193605684,0.0466252220248668
"534","100667","Action_42","Morph_93","HT","Takeobject","Push","Push.6","Sonso",0.0769610411361284,0.0066607460035524,0.0466252220248668
"535","100671","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",-0.27443684570176,0.00510657193605684,0.0466252220248668
"536","100667","Action_42","Morph_88","HT","Takeobject","Push","Push.1","Sonso",-0.127833371509885,0.0106571936056838,0.0466252220248668
"537","100666","Action_42","Morph_88","HT","Takeobject","Push","Push.1","Sonso",0.0769610411361284,0.0106571936056838,0.0466252220248668
"538","100664","Action_42","Morph_93","HT","Takeobject","Push","Push.6","Sonso",-0.22314355131421,0.0066607460035524,0.0466252220248668
"539","100672","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",-0.27443684570176,0.00510657193605684,0.0466252220248668
"540","100663","Action_42","Morph_88","HT","Takeobject","Push","Push.1","Sonso",-0.579818495252942,0.0106571936056838,0.0466252220248668
"541","100666","Action_42","Morph_90","HT","Takeobject","Push","Push.3","Sonso",-0.22314355131421,0.00510657193605684,0.0466252220248668
"542","100668","Action_42","Morph_88","HT","Takeobject","Push","Push.1","Sonso",0.518793793415168,0.0106571936056838,0.0466252220248668
